(4037,32.78074239389385
(15,26.18174657476919
(6634,25.518550140728546
(2625,23.361004685170897
(2398,18.559437057563535
(2470,17.957604768297593
(2237,17.76401205997604
(4191,16.135404511533686
(7553,15.436932186579376
(5254,15.297497713729927
(2328,14.508487421589328
(1186,14.483277672215047
(1297,13.843623570397671
(4335,13.778724193287324
(7620,13.746244183899307
(5412,13.651704171117718
(7632,13.572881154938925
(4875,13.331509917939387
(6946,12.866012365200149
(3352,12.691867222435459
(6832,12.580056009377401
(2654,12.571873514620657
(762,12.394674300414525
(737,12.376922886186435
(2066,12.206186766155124
(8293,12.13352453586923
(3089,12.108754048340696
(28,12.01552487052286
(2535,11.854781819937473
(3334,11.789047015723254
(214,11.750669295753339
(665,11.690623149025345
(4735,11.519954535920709
(6774,11.49029862728064
(7092,11.39439561442846
(2565,11.036155528808502
(5484,10.978405378379943
(8042,10.506739197484453
(4310,10.401821993878059
(5423,10.086056633455984
(1211,10.085272157185932
(3456,10.080348882903195
(2657,9.71246034399248
(5404,9.704411780133217
(5233,9.68878460518694
(4712,9.546653710048892
(271,9.435413957389828
(4828,9.253553627771225
(5079,9.243117574787878
(4261,9.148380086195738
(5210,9.10877630244932
(8163,8.987556717718734
(6914,8.968193150899047
(3459,8.945092540036063
(2285,8.834990720860366
(1549,8.832696024633963
(1842,8.788349967678032
(4666,8.622643306437826
(993,8.53879454754764
(3084,8.419911258203214
(3562,8.382386246320884
(1026,8.344537708836175
(5123,8.287613840575174
(2958,8.245498948594722
(3537,8.141532221065871
(3117,8.137613259356657
(2576,8.111192886033459
(2643,7.977173688850794
(922,7.897328098192299
(5022,7.8827286597606285
(299,7.854907961401847
(1855,7.837042849895044
(3897,7.819218516319666
(2651,7.816962998315729
(4110,7.800637660356869
(282,7.646445310188252
(4600,7.616467557337896
(1031,7.606959794472291
(4687,7.60210205758266
(7699,7.579467965776434
(4536,7.573673743148489
(2871,7.570325907451773
(2746,7.56851271029512
(3443,7.5607203520758315
(3755,7.551394108211711
(1385,7.537719860532674
(3568,7.482549392995855
(5459,7.467423806498002
(5543,7.464274545314108
(4400,7.421545794055996
(2485,7.32498444093392
(1633,7.236289238638959
(7890,7.215781556480908
(3976,7.206692788012881
(4256,7.197284785293527
(1726,7.088621636000836
(3238,7.048238532998181
(2323,7.020270873277556
(6784,6.9873670230756675
(3034,6.965198386904926
(3192,6.935904779145421
(2859,6.893788376155169
(6006,6.885950866884944
(6327,6.8774312532561295
(4247,6.872678418618115
(825,6.85796247091693
(3898,6.835338960194658
(4099,6.786289613296728
(3498,6.740747483778463
(55,6.738176321228416
(7021,6.731086436891528
(4796,6.727373166853731
(4983,6.717292928847361
(4981,6.686368014096997
(6560,6.598801999633416
(407,6.597240131378643
(5179,6.514999363126813
(56,6.506339380989603
(8294,6.493493596514678
(4402,6.465745558369543
(3408,6.453860023602429
(7809,6.372621269710375
(6334,6.354037773757173
(4661,6.3290187588599345
(2594,6.280625532975734
(6555,6.264528998045825
(5288,6.206982597057495
(6299,6.186113150045274
(2256,6.16899059167828
(5524,6.168114797813587
(5563,6.098665883138203
(3005,6.096312688830115
(1754,6.096175194419871
(6004,6.07292578673018
(7961,6.035816751132191
(2210,6.029195699436414
(86,6.016409093371473
(3962,5.951599432593524
(7862,5.929580415646746
(6044,5.91160396262868
(2144,5.891419378194431
(1717,5.8887892896636425
(2508,5.844141589149504
(3650,5.8358819209594675
(5605,5.814401696323549
(1412,5.793903609978806
(5226,5.782745069901311
(7478,5.777321161160343
(2790,5.776000262766408
(1982,5.760264166394248
(2516,5.73556545692928
(5002,5.735426810456482
(3026,5.723913359043683
(1956,5.714448100654375
(5963,5.689739765005525
(7414,5.686647524768334
(4531,5.670598777450752
(3321,5.656451122524949
(5200,5.5860025518417045
(2504,5.571412995218764
(2775,5.565053104379312
(3024,5.561124804632613
(941,5.549194128827189
(72,5.5360546626150375
(7214,5.53572034139669
(4071,5.535106986873073
(95,5.531236304484549
(5800,5.528470159977678
(5839,5.511552580206852
(1453,5.486899601984961
(974,5.482218635853534
(7803,5.482217698217961
(7131,5.478177381058158
(6414,5.455717843390306
(6833,5.446698276978475
(3140,5.41209303967988
(644,5.385907549014588
(8295,5.368797167242774
(4709,5.362455373782584
(4041,5.347608527600712
(3439,5.324450047739874
(2585,5.305119500161264
(3260,5.299368960470401
(1080,5.289625983842895
(6123,5.257409965000224
(7882,5.238485966794359
(4011,5.215841021500393
(3265,5.210821088722014
(2653,5.199769049917065
(3454,5.197232390365645
(417,5.194247765165239
(600,5.192727109594458
(5445,5.192058715715622
(2877,5.1782072580945915
(3873,5.173430591729067
(3010,5.170808033040524
(6665,5.154723040724032
(4653,5.153231813297056
(7908,5.1484445318171845
(1310,5.141519290413368
(6148,5.137289622889469
(3796,5.11893926982774
(1638,5.093344881674842
(3586,5.076613904992692
(3130,5.066502810392181
(2160,5.0506110415652055
(3516,5.017270616338317
(5714,4.998874578658365
(6156,4.9837285659059285
(6979,4.978468130320206
(35,4.95402162120954
(4940,4.928821910786332
(2134,4.921108505799174
(2785,4.903259571646309
(5020,4.901391643583488
(1193,4.883727647551612
(5055,4.883417533648867
(4798,4.879611881873766
(5697,4.878134507660702
(2354,4.856956219567689
(6458,4.855464096128132
(6330,4.838883958771914
(4349,4.838678879972439
(2151,4.826289447986848
(3634,4.8223481871837635
(2411,4.802214321130421
(2660,4.799858842159829
(8178,4.797263998718597
(7115,4.7963845354042505
(4179,4.7901632873188
(3615,4.770146168733794
(4827,4.76504833289425
(6124,4.762122192812947
(5178,4.753339914350312
(5321,4.7261941582471225
(2517,4.719012996404978
(3030,4.718911709775811
(2774,4.708099420784861
(1919,4.701460901382983
(290,4.665099882432939
(3892,4.662669516835012
(7587,4.65367813659832
(4124,4.651177791828746
(5596,4.647183365567114
(3394,4.624281594778427
(3645,4.623519191743788
(2433,4.61052114618545
(1723,4.6096479207017165
(3136,4.606103552339217
(8174,4.602174936520509
(2297,4.598982709485498
(4201,4.575377619004248
(5814,4.572963362167857
(2117,4.558922823483063
(6496,4.553944124879664
(1437,4.539293998348408
(3643,4.506315024915491
(7649,4.4985651787263565
(2940,4.4936883036455075
(4792,4.48097007355622
(7860,4.480464498456807
(5479,4.47819967688868
(2114,4.4740914982297975
(3307,4.463158851992009
(2658,4.455695610246418
(8192,4.450550780801942
(4138,4.442558041422857
(4040,4.442517325423516
(5162,4.42734912569577
(5773,4.427251046972085
(6523,4.4205917495098275
(6618,4.389755035219944
(6780,4.36823550080702
(896,4.35952380455113
(1893,4.357109107218923
(2251,4.350791696100346
(6913,4.3344652447440515
(6229,4.32972244738895
(5818,4.312963480953516
(978,4.312135288714398
(5693,4.293502608490966
(4578,4.288955236874115
(1859,4.288290038804771
(840,4.271740731839966
(4557,4.2563057006317475
(756,4.24748125917294
(2619,4.241387445265503
(2185,4.235671047110539
(7839,4.231418168216614
(2593,4.221121456985133
(7301,4.216278445608445
(5760,4.201176273330316
(2145,4.200591567633262
(3792,4.193596768372764
(5871,4.17808945270243
(930,4.167141631628294
(7225,4.163413910705987
(3125,4.156380543400179
(1111,4.146413872649686
(5806,4.142607486281907
(4361,4.138824528253714
(7757,4.136473637557469
(549,4.116294955231643
(243,4.114290096330442
(4448,4.111819189138695
(4266,4.1089550465160265
(152,4.106294702562663
(1049,4.096034906769194
(2240,4.081354152309151
(3480,4.076993120372868
(5482,4.073866857165618
(1166,4.0567453373108195
(2506,4.054289791538766
(1744,4.053925043357573
(4510,4.053276308371577
(2822,4.048889338082398
(1199,4.037466311589406
(6980,4.012860200646439
(2014,4.008221592148775
(1688,4.00668784100849
(204,3.9960366124105047
(2474,3.963923277013383
(3276,3.9539358502360997
(230,3.950122147985859
(5130,3.9484513363131057
(3027,3.937072709605397
